0,9,-7.38,-4.07
0,15,-5.54,-11.43
0,19,-12.68,-8.98
1,9,-7.35,-4.13
1,15,-5.58,-11.32
1,19,-12.59,-9.03
2,9,-7.33,-4.21
2,15,-5.63,-11.18
2,19,-12.48,-9.1
3,9,-7.31,-4.32
3,15,-5.68,-11.03
3,19,-12.35,-9.18
4,9,-7.3,-4.42
4,15,-5.74,-10.88
4,19,-12.22,-9.26
5,9,-7.29,-4.53
5,15,-5.8,-10.72
5,19,-12.08,-9.34
6,9,-7.27,-4.65
6,15,-5.86,-10.56
6,19,-11.93,-9.41
7,9,-7.25,-4.76
7,15,-5.91,-10.4
7,19,-11.77,-9.48
8,9,-7.23,-4.88
8,15,-5.97,-10.24
8,19,-11.61,-9.54
9,9,-7.19,-5.02
9,15,-6.03,-10.08
9,19,-11.45,-9.6
10,9,-7.14,-5.17
10,15,-6.09,-9.92
10,19,-11.28,-9.67
11,9,-7.09,-5.34
11,15,-6.14,-9.76
11,19,-11.1,-9.73
12,9,-7.03,-5.53
12,15,-6.18,-9.6
12,19,-10.93,-9.8
13,9,-6.97,-5.72
13,15,-6.21,-9.45
13,19,-10.75,-9.86
14,9,-6.91,-5.91
14,15,-6.23,-9.3
14,19,-10.58,-9.92
15,9,-6.83,-6.09
15,15,-6.23,-9.15
15,19,-10.4,-9.97
16,9,-6.74,-6.24
16,11,-14.58,-10.92
16,15,-6.23,-9.01
16,19,-10.21,-10.02
17,9,-6.64,-6.39
17,11,-14.51,-10.89
17,15,-6.23,-8.86
17,19,-10.03,-10.06
18,9,-6.53,-6.52
18,11,-14.42,-10.85
18,15,-6.23,-8.72
18,19,-9.84,-10.1
19,9,-6.42,-6.63
19,11,-14.32,-10.8
19,15,-6.23,-8.58
19,19,-9.65,-10.14
20,9,-6.32,-6.71
20,11,-14.22,-10.76
20,15,-6.23,-8.45
20,19,-9.46,-10.17
21,9,-6.21,-6.77
21,11,-14.11,-10.71
21,12,-14.34,-10.05
21,15,-6.23,-8.34
21,19,-9.27,-10.18
22,9,-6.11,-6.8
22,11,-14.01,-10.66
22,12,-14.27,-10.02
22,15,-6.24,-8.25
22,19,-9.08,-10.17
23,9,-6.01,-6.82
23,11,-13.9,-10.61
23,12,-14.18,-9.98
23,15,-6.24,-8.17
23,19,-8.9,-10.14
24,9,-5.92,-6.84
24,11,-13.79,-10.55
24,12,-14.09,-9.93
24,15,-6.25,-8.11
24,19,-8.73,-10.07
25,9,-5.84,-6.86
25,11,-13.68,-10.5
25,12,-13.98,-9.88
25,15,-6.27,-8.05
25,19,-8.59,-9.97
26,9,-5.79,-6.88
26,11,-13.56,-10.45
26,12,-13.88,-9.83
26,15,-6.28,-8.01
26,19,-8.47,-9.85
27,9,-5.76,-6.9
27,11,-13.45,-10.39
27,12,-13.77,-9.78
27,15,-6.3,-7.97
27,19,-8.37,-9.72
28,9,-5.75,-6.92
28,11,-13.33,-10.34
28,12,-13.66,-9.73
28,15,-6.31,-7.94
28,19,-8.29,-9.58
29,9,-5.75,-6.95
29,11,-13.21,-10.28
29,12,-13.55,-9.68
29,15,-6.33,-7.9
29,19,-8.23,-9.43
30,9,-5.75,-6.97
30,11,-13.09,-10.23
30,12,-13.44,-9.62
30,15,-6.34,-7.86
30,19,-8.18,-9.28
31,9,-5.75,-6.99
31,11,-12.97,-10.17
31,12,-13.33,-9.57
31,15,-6.36,-7.83
31,19,-8.12,-9.13
32,9,-5.75,-7.01
32,11,-12.84,-10.11
32,12,-13.21,-9.51
32,15,-6.38,-7.79
32,19,-8.07,-8.97
33,9,-5.75,-7.04
33,11,-12.72,-10.05
33,12,-13.1,-9.46
33,15,-6.39,-7.75
33,19,-8.02,-8.81
34,9,-5.76,-7.06
34,11,-12.59,-9.99
34,12,-12.98,-9.4
34,15,-6.41,-7.72
34,19,-7.97,-8.65
35,9,-5.76,-7.08
35,11,-12.46,-9.93
35,12,-12.86,-9.35
35,15,-6.43,-7.68
35,19,-7.91,-8.49
36,9,-5.76,-7.1
36,11,-12.32,-9.87
36,12,-12.74,-9.29
36,15,-6.44,-7.64
36,19,-7.86,-8.33
37,9,-5.76,-7.13
37,11,-12.18,-9.8
37,12,-12.61,-9.23
37,15,-6.46,-7.6
37,19,-7.8,-8.16
38,9,-5.76,-7.15
38,11,-12.05,-9.74
38,12,-12.48,-9.17
38,15,-6.47,-7.57
38,19,-7.75,-7.99
39,9,-5.77,-7.17
39,11,-11.9,-9.67
39,12,-12.36,-9.11
39,15,-6.49,-7.54
39,19,-7.69,-7.82
40,9,-5.77,-7.19
40,11,-11.76,-9.6
40,12,-12.23,-9.04
40,13,-14.78,-10.77
40,15,-6.5,-7.51
40,19,-7.63,-7.65
41,9,-5.77,-7.22
41,11,-11.61,-9.54
41,12,-12.09,-8.98
41,13,-14.72,-10.72
41,15,-6.51,-7.49
41,19,-7.57,-7.47
42,9,-5.77,-7.24
42,11,-11.46,-9.47
42,12,-11.96,-8.92
42,13,-14.64,-10.67
42,15,-6.52,-7.47
42,19,-7.51,-7.29
